time,product_id,bid_price,bid_visible_quantity,bid_hidden_quantity,offer_price,offer_visible_quantity,offer_hidden_quantity
2022-Dec-18 08:24:49.350,91282CFW6,99.332031,2000000,4000000,99.347656,2000000,4000000
2022-Dec-18 08:24:49.404,91282CFW6,99.339844,1000000,2000000,99.347656,1000000,2000000
2022-Dec-18 08:24:49.457,91282CFW6,99.339844,2000000,4000000,99.355469,2000000,4000000
2022-Dec-18 08:24:49.509,91282CFW6,99.347656,1000000,2000000,99.355469,1000000,2000000
2022-Dec-18 08:24:49.563,91282CFW6,99.347656,2000000,4000000,99.363281,2000000,4000000
2022-Dec-18 08:24:49.614,91282CFW6,99.355469,1000000,2000000,99.363281,1000000,2000000
2022-Dec-18 08:24:49.665,91282CFW6,99.355469,2000000,4000000,99.371094,2000000,4000000
2022-Dec-18 08:24:49.716,91282CFW6,99.363281,1000000,2000000,99.371094,1000000,2000000
2022-Dec-18 08:24:49.770,91282CFW6,99.363281,2000000,4000000,99.378906,2000000,4000000
2022-Dec-18 08:24:49.824,91282CFW6,99.371094,1000000,2000000,99.378906,1000000,2000000
2022-Dec-18 08:24:49.876,91282CFW6,99.371094,2000000,4000000,99.386719,2000000,4000000
2022-Dec-18 08:24:49.929,91282CFW6,99.378906,1000000,2000000,99.386719,1000000,2000000
2022-Dec-18 08:24:49.984,91282CFW6,99.378906,2000000,4000000,99.394531,2000000,4000000
2022-Dec-18 08:24:50.035,91282CFW6,99.386719,1000000,2000000,99.394531,1000000,2000000
2022-Dec-18 08:24:50.090,91282CFW6,99.386719,2000000,4000000,99.402344,2000000,4000000
2022-Dec-18 08:24:50.141,91282CFW6,99.394531,1000000,2000000,99.402344,1000000,2000000
2022-Dec-18 08:24:50.193,91282CFW6,99.394531,2000000,4000000,99.410156,2000000,4000000
2022-Dec-18 08:24:50.248,91282CFW6,99.402344,1000000,2000000,99.410156,1000000,2000000
2022-Dec-18 08:24:50.303,91282CFW6,99.402344,2000000,4000000,99.417969,2000000,4000000
2022-Dec-18 08:24:50.356,91282CFW6,99.410156,1000000,2000000,99.417969,1000000,2000000
2022-Dec-18 08:24:50.408,91282CFW6,99.410156,2000000,4000000,99.425781,2000000,4000000
2022-Dec-18 08:24:50.463,91282CFW6,99.417969,1000000,2000000,99.425781,1000000,2000000
2022-Dec-18 08:24:50.514,91282CFW6,99.417969,2000000,4000000,99.433594,2000000,4000000
2022-Dec-18 08:24:50.569,91282CFW6,99.425781,1000000,2000000,99.433594,1000000,2000000
2022-Dec-18 08:24:50.623,91282CFW6,99.425781,2000000,4000000,99.441406,2000000,4000000
2022-Dec-18 08:24:50.678,91282CFW6,99.433594,1000000,2000000,99.441406,1000000,2000000
2022-Dec-18 08:24:50.729,91282CFW6,99.433594,2000000,4000000,99.449219,2000000,4000000
2022-Dec-18 08:24:50.784,91282CFW6,99.441406,1000000,2000000,99.449219,1000000,2000000
2022-Dec-18 08:24:50.838,91282CFW6,99.441406,2000000,4000000,99.457031,2000000,4000000
2022-Dec-18 08:24:50.890,91282CFW6,99.449219,1000000,2000000,99.457031,1000000,2000000
2022-Dec-18 08:24:50.944,91282CFW6,99.449219,2000000,4000000,99.464844,2000000,4000000
2022-Dec-18 08:24:50.999,91282CFW6,99.457031,1000000,2000000,99.464844,1000000,2000000
2022-Dec-18 08:24:51.049,91282CFW6,99.457031,2000000,4000000,99.472656,2000000,4000000
2022-Dec-18 08:24:51.100,91282CFW6,99.464844,1000000,2000000,99.472656,1000000,2000000
2022-Dec-18 08:24:51.155,91282CFW6,99.464844,2000000,4000000,99.480469,2000000,4000000
2022-Dec-18 08:24:51.206,91282CFW6,99.472656,1000000,2000000,99.480469,1000000,2000000
2022-Dec-18 08:24:51.257,91282CFW6,99.472656,2000000,4000000,99.488281,2000000,4000000
2022-Dec-18 08:24:51.311,91282CFW6,99.480469,1000000,2000000,99.488281,1000000,2000000
2022-Dec-18 08:24:51.366,91282CFW6,99.480469,2000000,4000000,99.496094,2000000,4000000
2022-Dec-18 08:24:51.416,91282CFW6,99.488281,1000000,2000000,99.496094,1000000,2000000
2022-Dec-18 08:24:51.466,91282CFW6,99.488281,2000000,4000000,99.503906,2000000,4000000
2022-Dec-18 08:24:51.521,91282CFW6,99.496094,1000000,2000000,99.503906,1000000,2000000
2022-Dec-18 08:24:51.575,91282CFW6,99.496094,2000000,4000000,99.511719,2000000,4000000
2022-Dec-18 08:24:51.629,91282CFW6,99.503906,1000000,2000000,99.511719,1000000,2000000
2022-Dec-18 08:24:51.681,91282CFW6,99.503906,2000000,4000000,99.519531,2000000,4000000
2022-Dec-18 08:24:51.732,91282CFW6,99.511719,1000000,2000000,99.519531,1000000,2000000
2022-Dec-18 08:24:51.783,91282CFW6,99.511719,2000000,4000000,99.527344,2000000,4000000
2022-Dec-18 08:24:51.833,91282CFW6,99.519531,1000000,2000000,99.527344,1000000,2000000
2022-Dec-18 08:24:51.887,91282CFW6,99.519531,2000000,4000000,99.535156,2000000,4000000
2022-Dec-18 08:24:51.940,91282CFW6,99.527344,1000000,2000000,99.535156,1000000,2000000
2022-Dec-18 08:24:51.992,91282CFW6,99.527344,2000000,4000000,99.542969,2000000,4000000
2022-Dec-18 08:24:52.046,91282CFW6,99.535156,1000000,2000000,99.542969,1000000,2000000
2022-Dec-18 08:24:52.100,91282CFW6,99.535156,2000000,4000000,99.550781,2000000,4000000
2022-Dec-18 08:24:52.153,91282CFW6,99.542969,1000000,2000000,99.550781,1000000,2000000
2022-Dec-18 08:24:52.206,91282CFW6,99.542969,2000000,4000000,99.558594,2000000,4000000
2022-Dec-18 08:24:52.259,91282CFW6,99.550781,1000000,2000000,99.558594,1000000,2000000
2022-Dec-18 08:24:52.313,91282CFW6,99.550781,2000000,4000000,99.566406,2000000,4000000
2022-Dec-18 08:24:52.366,91282CFW6,99.558594,1000000,2000000,99.566406,1000000,2000000
2022-Dec-18 08:24:52.421,91282CFW6,99.558594,2000000,4000000,99.574219,2000000,4000000
2022-Dec-18 08:24:52.476,91282CFW6,99.566406,1000000,2000000,99.574219,1000000,2000000
2022-Dec-18 08:24:52.528,91282CFW6,99.566406,2000000,4000000,99.582031,2000000,4000000
2022-Dec-18 08:24:52.579,91282CFW6,99.574219,1000000,2000000,99.582031,1000000,2000000
2022-Dec-18 08:24:52.630,91282CFW6,99.574219,2000000,4000000,99.589844,2000000,4000000
2022-Dec-18 08:24:52.681,91282CFW6,99.582031,1000000,2000000,99.589844,1000000,2000000
2022-Dec-18 08:24:52.733,91282CFW6,99.582031,2000000,4000000,99.597656,2000000,4000000
2022-Dec-18 08:24:52.784,91282CFW6,99.589844,1000000,2000000,99.597656,1000000,2000000
2022-Dec-18 08:24:52.836,91282CFW6,99.589844,2000000,4000000,99.605469,2000000,4000000
2022-Dec-18 08:24:52.886,91282CFW6,99.597656,1000000,2000000,99.605469,1000000,2000000
2022-Dec-18 08:24:52.937,91282CFW6,99.597656,2000000,4000000,99.613281,2000000,4000000
2022-Dec-18 08:24:52.990,91282CFW6,99.605469,1000000,2000000,99.613281,1000000,2000000
2022-Dec-18 08:24:53.042,91282CFW6,99.605469,2000000,4000000,99.621094,2000000,4000000
2022-Dec-18 08:24:53.096,91282CFW6,99.613281,1000000,2000000,99.621094,1000000,2000000
2022-Dec-18 08:24:53.148,91282CFW6,99.613281,2000000,4000000,99.628906,2000000,4000000
2022-Dec-18 08:24:53.198,91282CFW6,99.621094,1000000,2000000,99.628906,1000000,2000000
2022-Dec-18 08:24:53.248,91282CFW6,99.621094,2000000,4000000,99.636719,2000000,4000000
2022-Dec-18 08:24:53.303,91282CFW6,99.628906,1000000,2000000,99.636719,1000000,2000000
2022-Dec-18 08:24:53.356,91282CFW6,99.628906,2000000,4000000,99.644531,2000000,4000000
2022-Dec-18 08:24:53.407,91282CFW6,99.636719,1000000,2000000,99.644531,1000000,2000000
2022-Dec-18 08:24:53.459,91282CFW6,99.636719,2000000,4000000,99.652344,2000000,4000000
2022-Dec-18 08:24:53.511,91282CFW6,99.644531,1000000,2000000,99.652344,1000000,2000000
2022-Dec-18 08:24:53.566,91282CFW6,99.644531,2000000,4000000,99.660156,2000000,4000000
2022-Dec-18 08:24:53.617,91282CFW6,99.652344,1000000,2000000,99.660156,1000000,2000000
2022-Dec-18 08:24:53.671,91282CFW6,99.652344,2000000,4000000,99.667969,2000000,4000000
2022-Dec-18 08:24:53.725,91282CFW6,99.660156,1000000,2000000,99.667969,1000000,2000000
2022-Dec-18 08:24:53.779,91282CFW6,99.660156,2000000,4000000,99.675781,2000000,4000000
2022-Dec-18 08:24:53.831,91282CFW6,99.667969,1000000,2000000,99.675781,1000000,2000000
2022-Dec-18 08:24:53.886,91282CFW6,99.667969,2000000,4000000,99.683594,2000000,4000000
2022-Dec-18 08:24:53.940,91282CFW6,99.675781,1000000,2000000,99.683594,1000000,2000000
2022-Dec-18 08:24:53.991,91282CFW6,99.675781,2000000,4000000,99.691406,2000000,4000000
2022-Dec-18 08:24:54.045,91282CFW6,99.683594,1000000,2000000,99.691406,1000000,2000000
2022-Dec-18 08:24:54.100,91282CFW6,99.683594,2000000,4000000,99.699219,2000000,4000000
2022-Dec-18 08:24:54.153,91282CFW6,99.691406,1000000,2000000,99.699219,1000000,2000000
2022-Dec-18 08:24:54.206,91282CFW6,99.691406,2000000,4000000,99.707031,2000000,4000000
2022-Dec-18 08:24:54.258,91282CFW6,99.699219,1000000,2000000,99.707031,1000000,2000000
2022-Dec-18 08:24:54.312,91282CFW6,99.699219,2000000,4000000,99.714844,2000000,4000000
2022-Dec-18 08:24:54.363,91282CFW6,99.707031,1000000,2000000,99.714844,1000000,2000000
2022-Dec-18 08:24:54.417,91282CFW6,99.707031,2000000,4000000,99.722656,2000000,4000000
2022-Dec-18 08:24:54.467,91282CFW6,99.714844,1000000,2000000,99.722656,1000000,2000000
2022-Dec-18 08:24:54.520,91282CFW6,99.714844,2000000,4000000,99.730469,2000000,4000000
2022-Dec-18 08:24:54.570,91282CFW6,99.722656,1000000,2000000,99.730469,1000000,2000000
2022-Dec-18 08:24:54.624,91282CFW6,99.722656,2000000,4000000,99.738281,2000000,4000000
2022-Dec-18 08:24:54.677,91282CFW6,99.730469,1000000,2000000,99.738281,1000000,2000000
2022-Dec-18 08:24:54.728,91282CFW6,99.730469,2000000,4000000,99.746094,2000000,4000000
2022-Dec-18 08:24:54.783,91282CFW6,99.738281,1000000,2000000,99.746094,1000000,2000000
2022-Dec-18 08:24:54.833,91282CFW6,99.738281,2000000,4000000,99.753906,2000000,4000000
2022-Dec-18 08:24:54.883,91282CFW6,99.746094,1000000,2000000,99.753906,1000000,2000000
2022-Dec-18 08:24:54.936,91282CFW6,99.746094,2000000,4000000,99.761719,2000000,4000000
2022-Dec-18 08:24:54.989,91282CFW6,99.753906,1000000,2000000,99.761719,1000000,2000000
2022-Dec-18 08:24:55.044,91282CFW6,99.753906,2000000,4000000,99.769531,2000000,4000000
2022-Dec-18 08:24:55.099,91282CFW6,99.761719,1000000,2000000,99.769531,1000000,2000000
2022-Dec-18 08:24:55.153,91282CFW6,99.761719,2000000,4000000,99.777344,2000000,4000000
2022-Dec-18 08:24:55.207,91282CFW6,99.769531,1000000,2000000,99.777344,1000000,2000000
2022-Dec-18 08:24:55.258,91282CFW6,99.769531,2000000,4000000,99.785156,2000000,4000000
2022-Dec-18 08:24:55.311,91282CFW6,99.777344,1000000,2000000,99.785156,1000000,2000000
2022-Dec-18 08:24:55.366,91282CFW6,99.777344,2000000,4000000,99.792969,2000000,4000000
2022-Dec-18 08:24:55.416,91282CFW6,99.785156,1000000,2000000,99.792969,1000000,2000000
2022-Dec-18 08:24:55.470,91282CFW6,99.785156,2000000,4000000,99.800781,2000000,4000000
2022-Dec-18 08:24:55.523,91282CFW6,99.792969,1000000,2000000,99.800781,1000000,2000000
2022-Dec-18 08:24:55.577,91282CFW6,99.792969,2000000,4000000,99.808594,2000000,4000000
2022-Dec-18 08:24:55.629,91282CFW6,99.800781,1000000,2000000,99.808594,1000000,2000000
2022-Dec-18 08:24:55.683,91282CFW6,99.800781,2000000,4000000,99.816406,2000000,4000000
2022-Dec-18 08:24:55.733,91282CFW6,99.808594,1000000,2000000,99.816406,1000000,2000000
2022-Dec-18 08:24:55.788,91282CFW6,99.808594,2000000,4000000,99.824219,2000000,4000000
2022-Dec-18 08:24:55.839,91282CFW6,99.816406,1000000,2000000,99.824219,1000000,2000000
2022-Dec-18 08:24:55.893,91282CFW6,99.816406,2000000,4000000,99.832031,2000000,4000000
2022-Dec-18 08:24:55.947,91282CFW6,99.824219,1000000,2000000,99.832031,1000000,2000000
2022-Dec-18 08:24:56.000,91282CFW6,99.824219,2000000,4000000,99.839844,2000000,4000000
2022-Dec-18 08:24:56.054,91282CFW6,99.832031,1000000,2000000,99.839844,1000000,2000000
2022-Dec-18 08:24:56.105,91282CFW6,99.832031,2000000,4000000,99.847656,2000000,4000000
2022-Dec-18 08:24:56.156,91282CFW6,99.839844,1000000,2000000,99.847656,1000000,2000000
2022-Dec-18 08:24:56.208,91282CFW6,99.839844,2000000,4000000,99.855469,2000000,4000000
2022-Dec-18 08:24:56.262,91282CFW6,99.847656,1000000,2000000,99.855469,1000000,2000000
2022-Dec-18 08:24:56.316,91282CFW6,99.847656,2000000,4000000,99.863281,2000000,4000000
2022-Dec-18 08:24:56.369,91282CFW6,99.855469,1000000,2000000,99.863281,1000000,2000000
2022-Dec-18 08:24:56.422,91282CFW6,99.855469,2000000,4000000,99.871094,2000000,4000000
2022-Dec-18 08:24:56.475,91282CFW6,99.863281,1000000,2000000,99.871094,1000000,2000000
2022-Dec-18 08:24:56.528,91282CFW6,99.863281,2000000,4000000,99.878906,2000000,4000000
2022-Dec-18 08:24:56.583,91282CFW6,99.871094,1000000,2000000,99.878906,1000000,2000000
2022-Dec-18 08:24:56.634,91282CFW6,99.871094,2000000,4000000,99.886719,2000000,4000000
2022-Dec-18 08:24:56.689,91282CFW6,99.878906,1000000,2000000,99.886719,1000000,2000000
2022-Dec-18 08:24:56.741,91282CFW6,99.878906,2000000,4000000,99.894531,2000000,4000000
2022-Dec-18 08:24:56.795,91282CFW6,99.886719,1000000,2000000,99.894531,1000000,2000000
2022-Dec-18 08:24:56.849,91282CFW6,99.886719,2000000,4000000,99.902344,2000000,4000000
2022-Dec-18 08:24:56.904,91282CFW6,99.894531,1000000,2000000,99.902344,1000000,2000000
2022-Dec-18 08:24:56.956,91282CFW6,99.894531,2000000,4000000,99.910156,2000000,4000000
2022-Dec-18 08:24:57.009,91282CFW6,99.902344,1000000,2000000,99.910156,1000000,2000000
2022-Dec-18 08:24:57.062,91282CFW6,99.902344,2000000,4000000,99.917969,2000000,4000000
2022-Dec-18 08:24:57.113,91282CFW6,99.910156,1000000,2000000,99.917969,1000000,2000000
2022-Dec-18 08:24:57.167,91282CFW6,99.910156,2000000,4000000,99.925781,2000000,4000000
2022-Dec-18 08:24:57.218,91282CFW6,99.917969,1000000,2000000,99.925781,1000000,2000000
2022-Dec-18 08:24:57.269,91282CFW6,99.917969,2000000,4000000,99.933594,2000000,4000000
2022-Dec-18 08:24:57.322,91282CFW6,99.925781,1000000,2000000,99.933594,1000000,2000000
2022-Dec-18 08:24:57.375,91282CFW6,99.925781,2000000,4000000,99.941406,2000000,4000000
2022-Dec-18 08:24:57.429,91282CFW6,99.933594,1000000,2000000,99.941406,1000000,2000000
2022-Dec-18 08:24:57.480,91282CFW6,99.933594,2000000,4000000,99.949219,2000000,4000000
2022-Dec-18 08:24:57.533,91282CFW6,99.941406,1000000,2000000,99.949219,1000000,2000000
2022-Dec-18 08:24:57.586,91282CFW6,99.941406,2000000,4000000,99.957031,2000000,4000000
2022-Dec-18 08:24:57.639,91282CFW6,99.949219,1000000,2000000,99.957031,1000000,2000000
2022-Dec-18 08:24:57.691,91282CFW6,99.949219,2000000,4000000,99.964844,2000000,4000000
2022-Dec-18 08:24:57.745,91282CFW6,99.957031,1000000,2000000,99.964844,1000000,2000000
2022-Dec-18 08:24:57.800,91282CFW6,99.957031,2000000,4000000,99.972656,2000000,4000000
2022-Dec-18 08:24:57.850,91282CFW6,99.964844,1000000,2000000,99.972656,1000000,2000000
2022-Dec-18 08:24:57.902,91282CFW6,99.964844,2000000,4000000,99.980469,2000000,4000000
2022-Dec-18 08:24:57.956,91282CFW6,99.972656,1000000,2000000,99.980469,1000000,2000000
2022-Dec-18 08:24:58.010,91282CFW6,99.972656,2000000,4000000,99.988281,2000000,4000000
2022-Dec-18 08:24:58.063,91282CFW6,99.980469,1000000,2000000,99.988281,1000000,2000000
2022-Dec-18 08:24:58.113,91282CFW6,99.980469,2000000,4000000,99.996094,2000000,4000000
2022-Dec-18 08:24:58.166,91282CFW6,99.988281,1000000,2000000,99.996094,1000000,2000000
2022-Dec-18 08:24:58.220,91282CFW6,99.988281,2000000,4000000,100.003906,2000000,4000000
2022-Dec-18 08:24:58.272,91282CFW6,99.996094,1000000,2000000,100.003906,1000000,2000000
2022-Dec-18 08:24:58.323,91282CFW6,99.996094,2000000,4000000,100.011719,2000000,4000000
2022-Dec-18 08:24:58.375,91282CFW6,100.003906,1000000,2000000,100.011719,1000000,2000000
2022-Dec-18 08:24:58.429,91282CFW6,100.003906,2000000,4000000,100.019531,2000000,4000000
2022-Dec-18 08:24:58.480,91282CFW6,100.011719,1000000,2000000,100.019531,1000000,2000000
2022-Dec-18 08:24:58.533,91282CFW6,100.011719,2000000,4000000,100.027344,2000000,4000000
2022-Dec-18 08:24:58.587,91282CFW6,100.019531,1000000,2000000,100.027344,1000000,2000000
2022-Dec-18 08:24:58.639,91282CFW6,100.019531,2000000,4000000,100.035156,2000000,4000000
2022-Dec-18 08:24:58.689,91282CFW6,100.027344,1000000,2000000,100.035156,1000000,2000000
2022-Dec-18 08:24:58.741,91282CFW6,100.027344,2000000,4000000,100.042969,2000000,4000000
2022-Dec-18 08:24:58.795,91282CFW6,100.035156,1000000,2000000,100.042969,1000000,2000000
2022-Dec-18 08:24:58.846,91282CFW6,100.035156,2000000,4000000,100.050781,2000000,4000000
2022-Dec-18 08:24:58.896,91282CFW6,100.042969,1000000,2000000,100.050781,1000000,2000000
2022-Dec-18 08:24:58.950,91282CFW6,100.042969,2000000,4000000,100.058594,2000000,4000000
2022-Dec-18 08:24:59.000,91282CFW6,100.050781,1000000,2000000,100.058594,1000000,2000000
2022-Dec-18 08:24:59.055,91282CFW6,100.050781,2000000,4000000,100.066406,2000000,4000000
2022-Dec-18 08:24:59.108,91282CFW6,100.058594,1000000,2000000,100.066406,1000000,2000000
2022-Dec-18 08:24:59.162,91282CFW6,100.058594,2000000,4000000,100.074219,2000000,4000000
2022-Dec-18 08:24:59.213,91282CFW6,100.066406,1000000,2000000,100.074219,1000000,2000000
2022-Dec-18 08:24:59.266,91282CFW6,100.066406,2000000,4000000,100.082031,2000000,4000000
2022-Dec-18 08:24:59.316,91282CFW6,100.074219,1000000,2000000,100.082031,1000000,2000000
2022-Dec-18 08:24:59.371,91282CFW6,100.074219,2000000,4000000,100.089844,2000000,4000000
2022-Dec-18 08:24:59.425,91282CFW6,100.082031,1000000,2000000,100.089844,1000000,2000000
2022-Dec-18 08:24:59.479,91282CFW6,100.082031,2000000,4000000,100.097656,2000000,4000000
2022-Dec-18 08:24:59.529,91282CFW6,100.089844,1000000,2000000,100.097656,1000000,2000000
2022-Dec-18 08:24:59.583,91282CFW6,100.089844,2000000,4000000,100.105469,2000000,4000000
2022-Dec-18 08:24:59.635,91282CFW6,100.097656,1000000,2000000,100.105469,1000000,2000000
2022-Dec-18 08:24:59.689,91282CFW6,100.097656,2000000,4000000,100.113281,2000000,4000000
2022-Dec-18 08:24:59.742,91282CFW6,100.105469,1000000,2000000,100.113281,1000000,2000000
2022-Dec-18 08:24:59.796,91282CFW6,100.105469,2000000,4000000,100.121094,2000000,4000000
2022-Dec-18 08:24:59.850,91282CFW6,100.113281,1000000,2000000,100.121094,1000000,2000000
2022-Dec-18 08:24:59.902,91282CFW6,100.113281,2000000,4000000,100.128906,2000000,4000000
2022-Dec-18 08:24:59.956,91282CFW6,100.121094,1000000,2000000,100.128906,1000000,2000000
2022-Dec-18 08:25:00.009,91282CFW6,100.121094,2000000,4000000,100.136719,2000000,4000000
2022-Dec-18 08:25:00.062,91282CFW6,100.128906,1000000,2000000,100.136719,1000000,2000000
2022-Dec-18 08:25:00.116,91282CFW6,100.128906,2000000,4000000,100.144531,2000000,4000000
2022-Dec-18 08:25:00.170,91282CFW6,100.136719,1000000,2000000,100.144531,1000000,2000000
2022-Dec-18 08:25:00.225,91282CFW6,100.136719,2000000,4000000,100.152344,2000000,4000000
2022-Dec-18 08:25:00.279,91282CFW6,100.144531,1000000,2000000,100.152344,1000000,2000000
2022-Dec-18 08:25:00.330,91282CFW6,100.144531,2000000,4000000,100.160156,2000000,4000000
2022-Dec-18 08:25:00.381,91282CFW6,100.152344,1000000,2000000,100.160156,1000000,2000000
2022-Dec-18 08:25:00.431,91282CFW6,100.152344,2000000,4000000,100.167969,2000000,4000000
2022-Dec-18 08:25:00.485,91282CFW6,100.160156,1000000,2000000,100.167969,1000000,2000000
2022-Dec-18 08:25:00.540,91282CFW6,100.160156,2000000,4000000,100.175781,2000000,4000000
2022-Dec-18 08:25:00.591,91282CFW6,100.167969,1000000,2000000,100.175781,1000000,2000000
2022-Dec-18 08:25:00.646,91282CFW6,100.167969,2000000,4000000,100.183594,2000000,4000000
2022-Dec-18 08:25:00.701,91282CFW6,100.175781,1000000,2000000,100.183594,1000000,2000000
2022-Dec-18 08:25:00.755,91282CFW6,100.175781,2000000,4000000,100.191406,2000000,4000000
2022-Dec-18 08:25:00.810,91282CFW6,100.183594,1000000,2000000,100.191406,1000000,2000000
2022-Dec-18 08:25:00.862,91282CFW6,100.183594,2000000,4000000,100.199219,2000000,4000000
2022-Dec-18 08:25:00.913,91282CFW6,100.191406,1000000,2000000,100.199219,1000000,2000000
2022-Dec-18 08:25:00.966,91282CFW6,100.191406,2000000,4000000,100.207031,2000000,4000000
2022-Dec-18 08:25:01.021,91282CFW6,100.199219,1000000,2000000,100.207031,1000000,2000000
2022-Dec-18 08:25:01.075,91282CFW6,100.199219,2000000,4000000,100.214844,2000000,4000000
2022-Dec-18 08:25:01.129,91282CFW6,100.207031,1000000,2000000,100.214844,1000000,2000000
2022-Dec-18 08:25:01.179,91282CFW6,100.207031,2000000,4000000,100.222656,2000000,4000000
2022-Dec-18 08:25:01.230,91282CFW6,100.214844,1000000,2000000,100.222656,1000000,2000000
2022-Dec-18 08:25:01.282,91282CFW6,100.214844,2000000,4000000,100.230469,2000000,4000000
2022-Dec-18 08:25:01.332,91282CFW6,100.222656,1000000,2000000,100.230469,1000000,2000000
2022-Dec-18 08:25:01.386,91282CFW6,100.222656,2000000,4000000,100.238281,2000000,4000000
2022-Dec-18 08:25:01.440,91282CFW6,100.230469,1000000,2000000,100.238281,1000000,2000000
2022-Dec-18 08:25:01.492,91282CFW6,100.230469,2000000,4000000,100.246094,2000000,4000000
2022-Dec-18 08:25:01.545,91282CFW6,100.238281,1000000,2000000,100.246094,1000000,2000000
2022-Dec-18 08:25:01.599,91282CFW6,100.238281,2000000,4000000,100.253906,2000000,4000000
2022-Dec-18 08:25:01.651,91282CFW6,100.246094,1000000,2000000,100.253906,1000000,2000000
2022-Dec-18 08:25:01.705,91282CFW6,100.246094,2000000,4000000,100.261719,2000000,4000000
2022-Dec-18 08:25:01.756,91282CFW6,100.253906,1000000,2000000,100.261719,1000000,2000000
2022-Dec-18 08:25:01.809,91282CFW6,100.253906,2000000,4000000,100.269531,2000000,4000000
2022-Dec-18 08:25:01.862,91282CFW6,100.261719,1000000,2000000,100.269531,1000000,2000000
2022-Dec-18 08:25:01.914,91282CFW6,100.261719,2000000,4000000,100.277344,2000000,4000000
2022-Dec-18 08:25:01.965,91282CFW6,100.269531,1000000,2000000,100.277344,1000000,2000000
2022-Dec-18 08:25:02.020,91282CFW6,100.269531,2000000,4000000,100.285156,2000000,4000000
2022-Dec-18 08:25:02.071,91282CFW6,100.277344,1000000,2000000,100.285156,1000000,2000000
2022-Dec-18 08:25:02.125,91282CFW6,100.277344,2000000,4000000,100.292969,2000000,4000000
2022-Dec-18 08:25:02.179,91282CFW6,100.285156,1000000,2000000,100.292969,1000000,2000000
2022-Dec-18 08:25:02.235,91282CFW6,100.285156,2000000,4000000,100.300781,2000000,4000000
2022-Dec-18 08:25:02.289,91282CFW6,100.292969,1000000,2000000,100.300781,1000000,2000000
2022-Dec-18 08:25:02.343,91282CFW6,100.292969,2000000,4000000,100.308594,2000000,4000000
2022-Dec-18 08:25:02.395,91282CFW6,100.300781,1000000,2000000,100.308594,1000000,2000000
2022-Dec-18 08:25:02.446,91282CFW6,100.300781,2000000,4000000,100.316406,2000000,4000000
2022-Dec-18 08:25:02.496,91282CFW6,100.308594,1000000,2000000,100.316406,1000000,2000000
2022-Dec-18 08:25:02.551,91282CFW6,100.308594,2000000,4000000,100.324219,2000000,4000000
2022-Dec-18 08:25:02.605,91282CFW6,100.316406,1000000,2000000,100.324219,1000000,2000000
2022-Dec-18 08:25:02.657,91282CFW6,100.316406,2000000,4000000,100.332031,2000000,4000000
2022-Dec-18 08:25:02.712,91282CFW6,100.324219,1000000,2000000,100.332031,1000000,2000000
2022-Dec-18 08:25:02.765,91282CFW6,100.324219,2000000,4000000,100.339844,2000000,4000000
2022-Dec-18 08:25:02.818,91282CFW6,100.332031,1000000,2000000,100.339844,1000000,2000000
2022-Dec-18 08:25:02.872,91282CFW6,100.332031,2000000,4000000,100.347656,2000000,4000000
2022-Dec-18 08:25:02.922,91282CFW6,100.339844,1000000,2000000,100.347656,1000000,2000000
2022-Dec-18 08:25:02.974,91282CFW6,100.339844,2000000,4000000,100.355469,2000000,4000000
2022-Dec-18 08:25:03.029,91282CFW6,100.347656,1000000,2000000,100.355469,1000000,2000000
2022-Dec-18 08:25:03.080,91282CFW6,100.347656,2000000,4000000,100.363281,2000000,4000000
2022-Dec-18 08:25:03.133,91282CFW6,100.355469,1000000,2000000,100.363281,1000000,2000000
2022-Dec-18 08:25:03.186,91282CFW6,100.355469,2000000,4000000,100.371094,2000000,4000000
2022-Dec-18 08:25:03.238,91282CFW6,100.363281,1000000,2000000,100.371094,1000000,2000000
2022-Dec-18 08:25:03.289,91282CFW6,100.363281,2000000,4000000,100.378906,2000000,4000000
2022-Dec-18 08:25:03.340,91282CFW6,100.371094,1000000,2000000,100.378906,1000000,2000000
2022-Dec-18 08:25:03.391,91282CFW6,100.371094,2000000,4000000,100.386719,2000000,4000000
2022-Dec-18 08:25:03.445,91282CFW6,100.378906,1000000,2000000,100.386719,1000000,2000000
2022-Dec-18 08:25:03.495,91282CFW6,100.378906,2000000,4000000,100.394531,2000000,4000000
2022-Dec-18 08:25:03.548,91282CFW6,100.386719,1000000,2000000,100.394531,1000000,2000000
2022-Dec-18 08:25:03.602,91282CFW6,100.386719,2000000,4000000,100.402344,2000000,4000000
2022-Dec-18 08:25:03.653,91282CFW6,100.394531,1000000,2000000,100.402344,1000000,2000000
2022-Dec-18 08:25:03.704,91282CFW6,100.394531,2000000,4000000,100.410156,2000000,4000000
2022-Dec-18 08:25:03.755,91282CFW6,100.402344,1000000,2000000,100.410156,1000000,2000000
2022-Dec-18 08:25:03.807,91282CFW6,100.402344,2000000,4000000,100.417969,2000000,4000000
2022-Dec-18 08:25:03.861,91282CFW6,100.410156,1000000,2000000,100.417969,1000000,2000000
2022-Dec-18 08:25:03.912,91282CFW6,100.410156,2000000,4000000,100.425781,2000000,4000000
2022-Dec-18 08:25:03.964,91282CFW6,100.417969,1000000,2000000,100.425781,1000000,2000000
